nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555004;;Matabiau Ramblas;Parking public;Allées Jean Jaurès  31000 Toulouse France;;[1.453375000,43.609124000];26;FRPKGE3155500432;;3.7;false;false;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555004;;Matabiau Ramblas;Parking public;Allées Jean Jaurès  31000 Toulouse France;;[1.453375000,43.609124000];26;FRPKGE3155500441;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555004;;Matabiau Ramblas;Parking public;Allées Jean Jaurès  31000 Toulouse France;;[1.453375000,43.609124000];26;FRPKGE3155500442;;3.7;false;false;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555004;;Matabiau Ramblas;Parking public;Allées Jean Jaurès  31000 Toulouse France;;[1.453375000,43.609124000];26;FRPKGE3155500451;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189006;;Jardin de la Fontaine;Parking public;Place Jules Guesde  30900 Nîmes FRANCE;;[4.350918770,43.836444855];11;FRPKGE3018900691;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025101;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE3018902511;;3.7;false;true;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025111;;3.7;false;true;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025121;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500541;;3.7;false;true;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005411;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005421;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005431;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189001;;Arènes;Parking public;rue Briçonnet  30000 Nîmes FRANCE;;[4.361593723,43.833814770];45;FRPKGE30189001251;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189001;;Arènes;Parking public;rue Briçonnet  30000 Nîmes FRANCE;;[4.361593723,43.833814770];45;FRPKGE30189001261;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE3155500671;;3.7;false;true;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE3155500681;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE3155500691;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025131;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025141;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025151;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025161;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025171;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555004;;Matabiau Ramblas;Parking public;Allées Jean Jaurès  31000 Toulouse France;;[1.453375000,43.609124000];26;FRPKGE31555004121;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007221;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007231;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007241;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007251;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555002;;Parc des Carmes;Parking public;Place des Carmes  31500 Toulouse FRANCE;;[1.444396000,43.597534000];26;FRPKGE3155500281;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555002;;Parc des Carmes;Parking public;Place des Carmes  31500 Toulouse FRANCE;;[1.444396000,43.597534000];26;FRPKGE3155500291;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003101;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE3155500311;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003111;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025181;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE30189025191;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP30189025;;Porte Auguste;Parking public;Boulevard SAINTENAC  30000 Nîmes FRANCE;;[4.364480019,43.840068817];19;FRPKGE3018902521;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007401;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE3155500741;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005441;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005451;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500551;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500561;;3.7;false;true;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500571;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500581;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE3155500591;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006101;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE3155500611;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006111;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE3155500612;;3.7;false;false;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007531;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555007;;Jean Jaurès;Parking public;16 allée Jean Jaurès  31000 Toulouse FRANCE;;[1.450001955,43.606887817];67;FRPKGE31555007541;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.90m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006121;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006131;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006141;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006151;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555006;;Parc Victor Hugo;Parking public;Place Victor Hugo  31500 Toulouse FRANCE;;[1.446526051,43.606086731];26;FRPKGE31555006161;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE3155500312;;3.7;false;false;false;false;true;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003121;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003131;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003141;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555003;;Gare - Marengo;Parking public;2 Boulevard de Marengo  31500 Toulouse FRANCE;;[1.455706000,43.611129000];25;FRPKGE31555003151;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005181;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005191;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
GROUPE INDIGO;;;GROUPE INDIGO;support.emobility.fr@group-indigo.com;;Réseau de recharge du groupe Indigo;FRPKGP31555005;;Saint-Georges;Parking privé à usage public;51 Bis, Rue du Rempart Saint-Etienne  31000 Toulouse FRANCE;;[1.450719953,43.603298187];45;FRPKGE31555005201;;7.4;false;true;false;false;false;;true;;;;Accès réservé;false;24/7;Accessibilité inconnue;Hauteur maximale 1.80m;false;;;;;2025-12-30;
